OBJECTID,distance_to_store (meters),distance_to_store_km
66389914,560.9580283724139,0.5609580283724139
66389917,6290.081155457206,6.290081155457205
66389918,10433.718119426545,10.433718119426546
66389920,830.2922817427132,0.8302922817427132
66389925,1771.254246363696,1.771254246363696
66389929,14178.105467749243,14.178105467749242
66389941,13432.047855610152,13.432047855610152
66389948,30331.169645922702,30.331169645922703
66389949,12637.245163386697,12.637245163386696
66389952,3487.407547212977,3.4874075472129773
66389977,216.38141550393374,0.21638141550393375
66389988,3196.7192055167943,3.196719205516794
66390000,99004.39308174727,99.00439308174727
66390021,25527.037857788848,25.527037857788848
66390032,14573.871053820421,14.57387105382042
66390036,7418.936992270196,7.418936992270196
66390038,1501.193791594787,1.501193791594787
66390068,80793.49427425014,80.79349427425015
66390076,15206.755928902297,15.206755928902297
66390080,286.73947414902756,0.28673947414902756
66390083,61267.425662761496,61.2674256627615
66390096,170.87385729288573,0.17087385729288573
66390112,22437.351464973046,22.437351464973045
66390118,1339.5254944052467,1.3395254944052468
66390122,4768.943855712773,4.768943855712774
66390139,320.3078066777604,0.32030780667776043
66390162,74851.01537362314,74.85101537362314
66390163,100024.37513548223,100.02437513548223
66390183,231.0499568991753,0.2310499568991753
66390208,1987.207334350962,1.987207334350962
66390209,10132.25597678729,10.13225597678729
66390217,9584.9808282819,9.5849808282819
66390238,17096.664706195654,17.096664706195654
66390242,32766.48666882302,32.76648666882302
66390252,6830.680229146446,6.830680229146447
66390271,11806.544448856856,11.806544448856856
66390280,97140.6707571734,97.1406707571734
66390282,610.5442960560082,0.6105442960560082
66390298,22864.592053524393,22.864592053524394
66390300,25516.97711302437,25.51697711302437
66390307,11985.748722020267,11.985748722020267
66390316,13153.506778509727,13.153506778509728
66390341,44801.086500507125,44.801086500507125
66390342,30241.290234250726,30.241290234250727
66390349,71655.07778676043,71.65507778676043
66390373,89084.56009506405,89.08456009506405
66390382,2367.5792741801283,2.3675792741801285
66390385,13597.760493475194,13.597760493475194
66390395,15603.180475096038,15.603180475096039
66390402,9172.85989643704,9.17285989643704
66390423,11142.73873403559,11.142738734035591
66390424,31906.03684410662,31.90603684410662
66390429,68701.67667496933,68.70167667496933
66390437,8101.1751038323655,8.101175103832366
66390460,1638.2755017528632,1.6382755017528632
66390500,938.1665793632907,0.9381665793632907
66390519,8538.730080577941,8.538730080577942
66390544,27494.0795861503,27.4940795861503
66390547,160385.36261508477,160.38536261508477
66390557,12174.239886945432,12.174239886945433
66390602,234.50266314750542,0.23450266314750542
66390605,27541.501280876248,27.541501280876247
66390608,44305.53332428994,44.30553332428995
66390613,29868.450235351083,29.868450235351084
66390619,275.2836962552127,0.2752836962552127
66390624,8877.59971484038,8.87759971484038
66390629,591.7809262146252,0.5917809262146252
66390631,499.6438244765083,0.4996438244765083
66390633,264.3166781190863,0.2643166781190863
66390670,14201.1113697071,14.2011113697071
66390672,5519.127303927943,5.519127303927943
66390702,1300.2814591549536,1.3002814591549536
66390708,10193.806164114763,10.193806164114763
66390715,38865.57542991902,38.865575429919026
66390721,4293.793382043539,4.293793382043539
66390738,9542.073966671041,9.542073966671042
66390746,2449.8926185581327,2.4498926185581325
66390751,540.7851684836013,0.5407851684836013
66390754,22982.558409126483,22.982558409126483
66390759,9189.320065820828,9.189320065820828
66390761,901.4140238017802,0.9014140238017803
66390764,1571.9944058302685,1.5719944058302686
66390765,265.687865539089,0.26568786553908896
66390767,1497.245884167017,1.497245884167017
66390773,688.036279521002,0.688036279521002
66390779,3467.21195052954,3.46721195052954
66390796,1601.5466348411906,1.6015466348411906
66390797,15157.643445392025,15.157643445392024
66390821,5966.228905556614,5.966228905556615
66390822,37925.24744904283,37.92524744904283
66390823,187.46415728734237,0.18746415728734236
66390840,18744.756541199495,18.744756541199493
66390845,9720.573302446013,9.720573302446013
66390907,71467.9659735586,71.4679659735586
66390908,29858.993371947236,29.858993371947236
66390916,9694.39338077007,9.694393380770071
66390917,532.5018455887382,0.5325018455887383
66390918,28203.051898439342,28.20305189843934
66390921,14474.06076693233,14.47406076693233
66390928,289.895957945231,0.289895957945231
66390936,15027.874201994353,15.027874201994353
66390939,2329.7723892570257,2.329772389257026
66390944,2733.2136671910807,2.7332136671910807
66390946,12701.208478678956,12.701208478678957
66390959,12481.583080295757,12.481583080295756
66390960,5931.800945324913,5.931800945324913
66390971,3720.623879888068,3.720623879888068
66390972,2117.909347927285,2.1179093479272852
66390991,6393.559466990307,6.393559466990307
66390996,65.77042221486288,0.06577042221486287
66390999,9849.094906334578,9.849094906334578
66391018,15725.06875968568,15.72506875968568
66391053,14204.885156425515,14.204885156425515
66391058,188.71798229397965,0.18871798229397965
66391064,878.0199890260471,0.8780199890260472
66391082,25922.291257639165,25.922291257639163
66391088,51087.34441418869,51.087344414188685
66391112,8453.010318816463,8.453010318816464
66391115,3785.7386618647165,3.7857386618647166
66391126,7266.120538146596,7.2661205381465965
66391132,52617.66408401447,52.61766408401447
66391150,99553.82951463696,99.55382951463696
66391151,94694.59138113607,94.69459138113606
66391164,44487.619806321876,44.487619806321874
66391167,14021.89735620094,14.02189735620094
66391175,11447.79893854496,11.44779893854496
66391178,1120.431465509989,1.120431465509989
66391200,415.3759233084851,0.4153759233084851
66391203,26553.73742586602,26.55373742586602
66391204,17520.802987313677,17.520802987313676
66391212,8581.392537342625,8.581392537342625
66391216,540.7851684836013,0.5407851684836013
66391217,31537.589613392527,31.537589613392527
66391218,23028.642690093315,23.028642690093314
66391222,24086.67008048537,24.086670080485373
66391236,100.18592478407813,0.10018592478407813
66391248,44443.79734551386,44.443797345513865
66391264,2586.1656652394863,2.5861656652394864
66391268,181.80794368390764,0.18180794368390762
66391274,12851.661055468756,12.851661055468757
66391280,18069.89498106378,18.06989498106378
66391283,14544.670576137343,14.544670576137344
66391303,937.1703319258299,0.93717033192583
66391313,14296.929570106684,14.296929570106684
66391336,1468.5518983308289,1.4685518983308288
66391342,1506.6695118199586,1.5066695118199587
66391345,12049.656515018047,12.049656515018047
66391353,43892.79505624576,43.89279505624576
66391359,930.3234746674643,0.9303234746674643
66391377,2081.5896527852865,2.0815896527852864
66391394,4069.099415770827,4.069099415770827
66391397,24823.585138510894,24.823585138510893
66391399,2831.0068088163553,2.831006808816355
66391405,44233.5628183137,44.2335628183137
66391409,11551.193278973024,11.551193278973024
66391413,4030.19356500149,4.03019356500149
66391426,17074.33584429009,17.07433584429009
66391430,12021.780285756544,12.021780285756543
66391434,9752.696981867226,9.752696981867226
66391437,10652.584264859815,10.652584264859815
66391457,2823.483962806351,2.823483962806351
66391460,461.91291712541516,0.46191291712541516
66391496,2447.2154656549487,2.4472154656549487
66391498,1382.019385719266,1.382019385719266
66391504,6078.018443130072,6.078018443130072
66391507,10820.071521068297,10.820071521068298
66391509,872.1280790528042,0.8721280790528042
66391512,99177.06420073433,99.17706420073432
66391539,28400.584882757143,28.400584882757144
66391574,45159.85793800527,45.15985793800527
66391575,40750.47678687696,40.750476786876966
66391578,879.3282337734327,0.8793282337734326
66391594,11945.000639461277,11.945000639461277
66391598,243.76877905840917,0.24376877905840916
66391607,7215.9023922105325,7.215902392210532
66391615,2106.343255322095,2.106343255322095
66391617,397.39326806689155,0.39739326806689157
66391629,17221.114073584777,17.221114073584776
66391654,3331.4462410277433,3.3314462410277432
66391680,1621.9535241141161,1.621953524114116
66391697,11392.471060288008,11.392471060288008
66391727,14094.688303708099,14.094688303708098
66391745,76365.15012930888,76.36515012930889
66391746,9053.171683263485,9.053171683263484
66391747,12766.555785639504,12.766555785639504
66391787,8538.547615129179,8.538547615129179
66391790,15051.797150004104,15.051797150004104
66391791,98227.60933613448,98.22760933613448
66391805,99341.9923435553,99.3419923435553
66391811,48.64911334196393,0.04864911334196393
66391828,44185.58876565815,44.185588765658146
66391845,5889.027363977371,5.889027363977371
66391848,349.84624495260675,0.34984624495260674
66391849,9563.175433442646,9.563175433442646
66391850,16864.07625263645,16.864076252636448
66391863,590.2830179961483,0.5902830179961482
66391864,80569.97151051208,80.56997151051209
66391867,586.6709862430228,0.5866709862430227
66391885,1530.5550549791008,1.5305550549791007
66391894,21756.595972957915,21.756595972957914
66391917,14168.623153236289,14.16862315323629
66391918,2229.1608766100017,2.2291608766100017
66391922,1232.4756801473402,1.2324756801473402
66391927,97350.11207623471,97.35011207623471
66391938,454.708013589436,0.454708013589436
66391961,10217.860852376363,10.217860852376363
66391982,97759.79080316659,97.75979080316658
66391987,30649.40849029195,30.64940849029195
66391992,615.4381852016768,0.6154381852016768
66391993,12683.191073250715,12.683191073250715
66391996,34.42955487217414,0.03442955487217414
66392006,1223.6144542733862,1.2236144542733862
66392035,507.4228247680982,0.5074228247680982
66392061,15593.071012341179,15.593071012341179
66392079,12520.75595909236,12.520755959092359
66392083,12583.722310842022,12.583722310842022
66392085,627.9929519554561,0.6279929519554561
66392087,1451.1634519735076,1.4511634519735075
66392093,30.90616149725234,0.03090616149725234
66392103,470.2375850935787,0.47023758509357866
66392120,3031.3723008187585,3.0313723008187585
66392121,986.1964561671225,0.9861964561671225
66392126,7668.679708362661,7.668679708362661
66392140,45169.180274112055,45.16918027411206
66392141,43549.66134752941,43.54966134752941
66392147,4298.64725829458,4.29864725829458
66392166,71185.76916134689,71.1857691613469
66392182,1757.002924007121,1.757002924007121
66392189,11632.133474469547,11.632133474469548
66392195,77042.05641863005,77.04205641863005
66392198,3301.4873930086596,3.3014873930086597
66392214,95470.73897279287,95.47073897279287
66392233,518.1181286157029,0.5181181286157028
66392252,61853.89538164672,61.853895381646716
66392254,552.8997739875027,0.5528997739875027
66392297,76809.0053531428,76.8090053531428
66392298,919.0484898922533,0.9190484898922533
66392299,14392.011524507536,14.392011524507536
66392306,9272.294243529497,9.272294243529497
66392308,4209.354545283246,4.2093545452832455
66392310,70785.77695847732,70.78577695847731
66392326,11432.17353731746,11.43217353731746
66392342,1198.8067910298612,1.1988067910298612
66392343,11372.369164131398,11.372369164131397
66392352,618.0856183648784,0.6180856183648784
66392354,8307.819548346262,8.307819548346263
66392362,17887.176996276314,17.887176996276313
66392373,8642.926356694557,8.642926356694558
66392376,346.37593091253126,0.34637593091253127
66392398,1401.5163605216715,1.4015163605216714
66392400,133.0420529674502,0.1330420529674502
66392427,540.7851684836013,0.5407851684836013
66392430,27884.123289319134,27.884123289319135
66392432,44111.31843895223,44.11131843895223
66392456,137.36320587620352,0.13736320587620351
66392458,80869.410931616,80.869410931616
66392474,250.4515189554401,0.2504515189554401
66392489,8057.989094784749,8.057989094784748
66392503,420.42423017012464,0.42042423017012465
66392512,11772.89917880192,11.77289917880192
66392519,1187.8774923589149,1.1878774923589148
66392528,11777.700326522692,11.777700326522693
66392535,4132.62395737655,4.132623957376549
66392551,485.1159070731314,0.4851159070731314
66392552,2235.374635476326,2.235374635476326
66392553,855.540879848936,0.855540879848936
66392615,14504.102781346799,14.504102781346798
66392631,21308.34230084174,21.30834230084174
66392644,7024.027285341789,7.0240272853417896
66392658,4557.7090617028325,4.557709061702832
66392662,337.34652366322547,0.3373465236632255
66392665,514.161623958031,0.514161623958031
66392667,234.76874951624356,0.23476874951624355
66392668,17609.85058833963,17.60985058833963
66392682,57553.004009403,57.553004009403
66392693,1249.1542555194042,1.2491542555194042
66392697,457.1879093732425,0.4571879093732425
66392742,286.5505638873149,0.2865505638873149
66392747,692.770745068371,0.692770745068371
66392763,9865.914077148998,9.865914077148998
66392768,27811.567649979996,27.811567649979995
66392780,97034.86262248049,97.03486262248049
66392788,4083.403006529987,4.083403006529987
66392821,1075.6809063536246,1.0756809063536246
66392832,3466.11652814092,3.46611652814092
66392834,12390.483742766159,12.39048374276616
66392845,1542.1236688421611,1.5421236688421611
66392853,833.7604207197974,0.8337604207197974
66392870,17279.33398351407,17.279333983514068
66392881,99340.77323800244,99.34077323800244
66392909,6384.717458016218,6.384717458016218
66392911,14891.755206866106,14.891755206866106
66392936,8978.766904903274,8.978766904903274
66392957,9859.068370002085,9.859068370002085
66392959,602.0893876271871,0.6020893876271871
66392961,8724.445926036437,8.724445926036436
66392969,1178.5585185454336,1.1785585185454335
66392983,1035.1103627124444,1.0351103627124443
66392987,23041.090696079045,23.041090696079046
66393021,6223.93460496179,6.22393460496179
66393066,2652.669322499586,2.652669322499586
66393077,102120.6748362975,102.12067483629751
66393082,5019.360582719921,5.019360582719921
66393086,3069.7670583989407,3.0697670583989405
66393102,23495.450406623044,23.495450406623043
66393107,104636.3001353177,104.6363001353177
66393111,24652.00286227477,24.65200286227477
66393117,275.51725298422497,0.27551725298422497
66393119,11364.165174777772,11.364165174777773
66393120,5265.359601237089,5.265359601237089
66393124,14925.03851092635,14.925038510926349
66393135,16598.890845408558,16.598890845408558
66393163,5938.461080070221,5.938461080070221
66393164,13757.0547573062,13.7570547573062
66393173,1499.5604802234193,1.4995604802234193
66393175,85130.26850683025,85.13026850683025
66393202,3210.523634226006,3.2105236342260057
66393217,6290.861679150333,6.290861679150333
66393222,507.00318342831264,0.5070031834283126
66393227,10235.74042307798,10.23574042307798
66393234,141.35361555851037,0.14135361555851036
66393238,956.8121999775931,0.956812199977593
66393253,51757.06180274265,51.757061802742655
66393258,959.9574358358901,0.9599574358358901
66393266,717.8646195872507,0.7178646195872507
66393269,1558.5456880894549,1.5585456880894548
66393272,81.75117439626337,0.08175117439626337
66393280,1511.3439027686793,1.5113439027686792
66393285,11562.83593388302,11.56283593388302
66393293,94593.43665837808,94.59343665837808
66393294,13837.525858144123,13.837525858144122
66393297,1319.6125897979055,1.3196125897979054
66393303,5061.329577520981,5.061329577520981
66393312,103706.77027834704,103.70677027834705
66393317,1101.1875801398799,1.1011875801398798
66393329,19324.410720548076,19.324410720548077
66393353,12809.843155667644,12.809843155667645
66393369,26958.663519887454,26.958663519887455
66393396,3735.5387360780364,3.7355387360780363
66393402,4414.395607768285,4.414395607768285
66393418,869.6740051179222,0.8696740051179223
66393428,81167.17526753148,81.16717526753148
66393432,8913.443099668379,8.91344309966838
66393437,6480.585801780833,6.480585801780833
66393455,32921.70952994819,32.92170952994819
66393465,7440.473216178702,7.440473216178702
66393471,96772.76187903213,96.77276187903213
66393509,44048.996283295855,44.04899628329586
66393510,1471.005542921686,1.471005542921686
66393516,13996.094739796717,13.996094739796717
66393520,22.524141783305474,0.022524141783305474
66393525,47791.212723289704,47.7912127232897
66393537,43578.857432063036,43.57885743206304
66393540,2308.2483511547016,2.3082483511547016
66393542,1728.8840142535105,1.7288840142535105
66393553,245.43253619272778,0.24543253619272778
66393578,1175.407370755736,1.1754073707557362
66393586,17419.656720058174,17.419656720058175
66393610,8872.909039917997,8.872909039917996
66393629,91621.3155061853,91.6213155061853
66393640,6819.962974040073,6.819962974040073
66393650,14010.101418740622,14.010101418740621
66393652,4062.5358376366594,4.062535837636659
66393660,2624.089644211704,2.624089644211704
66393666,13022.364065681153,13.022364065681153
66393673,7803.377948476793,7.8033779484767924
66393684,1286.4678799004068,1.2864678799004068
66393686,51901.72638633008,51.90172638633008
66393697,11249.199123881534,11.249199123881533
66393698,43904.55405178976,43.90455405178976
66393731,37802.089752431435,37.802089752431435
66393747,99213.41946457973,99.21341946457973
66393772,13130.73791196995,13.13073791196995
66393819,700.7877289022921,0.7007877289022921
66393825,3186.074966259455,3.1860749662594547
66393838,2799.4207468569175,2.7994207468569177
66393840,15037.291806209392,15.037291806209392
66393843,12926.744386666724,12.926744386666723
66393844,219.82321746458675,0.21982321746458675
66393848,47521.13004354868,47.52113004354868
66393871,12848.097714177728,12.848097714177728
66393874,8154.247303721671,8.154247303721672
66393883,39430.59657707103,39.43059657707103
66393890,1751.1028992857694,1.7511028992857693
66393907,28654.8652092928,28.654865209292797
66393908,31525.796896823227,31.525796896823227
66393916,44118.045622952806,44.118045622952806
66393917,291.65718756708105,0.29165718756708103
66393925,361.7193195127661,0.3617193195127661
66393929,11924.624184092248,11.924624184092249
66393930,15839.367960352081,15.839367960352082
66393934,9702.077237604612,9.70207723760461
66393942,238.29147375000946,0.23829147375000945
66393959,11845.054300239357,11.845054300239356
66393989,837.9871732629153,0.8379871732629154
66393990,239.90196197115228,0.23990196197115227
66393991,6056.344518358214,6.056344518358214
66394001,71147.77861247004,71.14777861247003
66394017,688.0724814176832,0.6880724814176832
66394030,17064.14128172682,17.064141281726823
66394034,328.39183939457473,0.3283918393945747
66394048,2353.8857922368625,2.3538857922368623
66394052,6852.454086258853,6.852454086258853
66394056,727.0916373371159,0.7270916373371159
66394057,2323.3952505374104,2.3233952505374105
66394071,9606.681759767469,9.606681759767469
66394073,10277.182628114444,10.277182628114444
66394087,12319.860656131992,12.319860656131992
66394089,8979.96852769609,8.97996852769609
66394100,16895.930351233153,16.895930351233154
66394141,10009.764169634305,10.009764169634305
66394144,345.5158647536828,0.34551586475368284
66394166,1738.5279206758146,1.7385279206758146
66394173,1615.6632888632446,1.6156632888632445
66394178,6290.346609353517,6.290346609353517
66394221,1105.7060735483958,1.105706073548396
66394236,71769.40000733038,71.76940000733038
66394241,3769.0981502467084,3.7690981502467085
66394249,133.73688578730147,0.13373688578730147
66394264,949.3543638932366,0.9493543638932366
66394285,13448.661659033973,13.448661659033972
66394286,47791.212723289704,47.7912127232897
66394304,12076.813956748274,12.076813956748275
66394307,373.4639980567855,0.3734639980567855
66394311,772.791202469509,0.772791202469509
66394322,71235.20407972719,71.2352040797272
66394343,3587.3926906389192,3.5873926906389193
66394355,65516.553306338275,65.51655330633828
66394372,446.4698405977003,0.4464698405977003
66394389,2147.5719670800922,2.147571967080092
66394398,997.4625771887557,0.9974625771887558
66394400,422.3764874097403,0.4223764874097403
66394402,8884.077126541813,8.884077126541813
66394404,83235.44931276215,83.23544931276216
66394407,9571.498497574057,9.571498497574057
66394421,11497.22508032548,11.49722508032548
66394437,94598.55354130056,94.59855354130056
66394438,1170.6943576305198,1.1706943576305198
66394449,540.7851684836013,0.5407851684836013
66394450,237.6217029798256,0.2376217029798256
66394463,403.84874796508234,0.40384874796508236
66394488,72320.77371301164,72.32077371301165
66394501,44172.20268384785,44.17220268384785
66394506,13953.624351373473,13.953624351373474
66394512,27058.806406124477,27.058806406124475
66394519,25279.326148009786,25.279326148009787
66394522,11827.326958315987,11.827326958315988
66394613,675.8266281058512,0.6758266281058513
66394621,15076.901080659156,15.076901080659155
66394628,30314.826528587117,30.314826528587115
66394631,506.7722669547185,0.5067722669547184
66394637,25333.501251326466,25.333501251326467
66394638,30077.486385497723,30.07748638549772
66394642,13446.939533490984,13.446939533490983
66394647,22080.02223468046,22.08002223468046
66394659,1996.7216636445048,1.9967216636445049
66394661,4111.289687091338,4.111289687091338
66394673,26426.897323451398,26.4268973234514
66394674,7092.0855161208065,7.0920855161208065
66394677,435.1238030723586,0.4351238030723586
66394692,1123.2340050387245,1.1232340050387244
66394707,9221.368713806138,9.221368713806138
66394716,591.1543683009155,0.5911543683009155
66394726,467.2640362943573,0.4672640362943573
66394736,1348.0357789397763,1.3480357789397763
66394746,9078.349504154121,9.07834950415412
66394757,44500.18843102466,44.50018843102466
66394768,1670.4850404090296,1.6704850404090297
66394772,8643.567931790978,8.643567931790978
66394780,644.2055253613099,0.6442055253613099
66394795,231.3905666919227,0.23139056669192268
66394809,14381.174563493232,14.381174563493232
66394812,163.88860195668155,0.16388860195668156
66394815,6276.308334728519,6.276308334728519
66394820,10390.787130190278,10.390787130190278
66394839,14242.430214973949,14.242430214973949
66394840,13501.598295250082,13.501598295250082
66394848,3528.6235221029215,3.5286235221029214
66394850,80641.23768724162,80.64123768724163
66394866,25321.97340281385,25.32197340281385
66394947,951.1304392458733,0.9511304392458733
66394957,58312.49764767454,58.31249764767454
66394963,8139.387855110381,8.13938785511038
66394999,12818.954176587307,12.818954176587308
66395019,1273.6828058675414,1.2736828058675413
66395024,1896.6635301750732,1.8966635301750732
66395064,31191.714685861753,31.191714685861754
66395075,556.2358945618925,0.5562358945618925
66395096,501.97338233566524,0.5019733823356652
66395098,6891.24204115582,6.891242041155819
66395100,2189.4354888480752,2.1894354888480754
66395106,15846.562441210948,15.846562441210947
66395116,496.386435194563,0.496386435194563
66395134,9421.180019322219,9.421180019322218
66395135,29097.46801966129,29.09746801966129
66395138,550.1246852030508,0.5501246852030508
66395141,2417.8648902114574,2.4178648902114572
66395146,4465.193224683744,4.465193224683744
66395150,17730.953245868208,17.730953245868207
66395152,14677.043455012152,14.677043455012152
66395161,2238.569233728024,2.2385692337280236
66395167,1560.7684873813107,1.5607684873813108
66395169,4196.923649213524,4.196923649213524
66395172,9538.086931298247,9.538086931298247
66395184,874.8499368867627,0.8748499368867627
66395187,19637.4752122682,19.6374752122682
66395188,10270.532673451755,10.270532673451754
66395193,53363.33246159115,53.36333246159115
66395203,46249.69544654468,46.249695446544685
66395207,67306.58470551045,67.30658470551046
66395222,1519.2569984962652,1.5192569984962652
66395223,16714.971063869252,16.714971063869253
66395225,749.8680402012164,0.7498680402012164
66395227,304.8578329420653,0.30485783294206525
66395245,23546.422566706977,23.546422566706976
66395261,2942.990230790124,2.942990230790124
66395278,440.00252006184536,0.44000252006184537
66395291,883.6869140964325,0.8836869140964325
66395293,4546.307477586491,4.546307477586491
66395296,70580.88613648067,70.58088613648067
66395297,10174.956906128195,10.174956906128195
66395301,1243.6456586684117,1.2436456586684117
66395303,2209.987206509193,2.2099872065091932
66395312,225.96291603760233,0.22596291603760232
66395313,91.43838511029263,0.09143838511029263
66395339,22918.28186847709,22.91828186847709
66395344,1144.696172762113,1.144696172762113
66395372,4188.831449615088,4.188831449615088
66395383,2215.3454812864843,2.215345481286484
66395395,79273.68183025398,79.27368183025398
66395402,1318.9932039921068,1.3189932039921068
66395408,44668.69236199381,44.66869236199381
66395434,5932.73932404656,5.93273932404656
66395448,91686.60806135372,91.68660806135372
66395465,12173.649261075034,12.173649261075035
66395476,2150.632595860286,2.150632595860286
66395479,16132.951840262496,16.132951840262496
66395481,26137.02733424435,26.13702733424435
66395484,97687.18468838414,97.68718468838414
66395499,1574.474306751346,1.574474306751346
66395503,12658.528177867907,12.658528177867908
66395513,9397.018728795352,9.397018728795352
66395520,6411.49578892139,6.41149578892139
66395525,789.7571267320935,0.7897571267320935
66395544,19983.120001144893,19.983120001144894
66395557,696.1667239816077,0.6961667239816077
66395565,11176.91898063781,11.176918980637812
66395610,16645.23145000122,16.645231450001223
66395616,1706.0886780140177,1.7060886780140176
66395631,208.58199601249206,0.20858199601249205
66395647,3547.1159367447312,3.5471159367447314
66395650,11318.452248995767,11.318452248995767
66395660,98060.39779153265,98.06039779153265
66395664,3148.416237503465,3.148416237503465
66395681,115377.68001896543,115.37768001896544
66395685,2035.025013372446,2.035025013372446
66395686,51030.76508031893,51.03076508031893
66395694,49221.94894506805,49.22194894506805
66395716,1809.7779467362504,1.8097779467362505
66395725,4808.296422957512,4.808296422957512
66395756,9983.716277350635,9.983716277350636
66395769,9490.592350120303,9.490592350120304
66395799,6896.37952895859,6.896379528958589
66395814,17041.08190127904,17.041081901279043
66395848,330.695596972938,0.330695596972938
66395853,14245.849163380044,14.245849163380043
66395855,9477.192424590541,9.477192424590541
66395862,27397.58799282306,27.39758799282306
66395870,13981.198437387118,13.981198437387118
66395876,4744.813648541494,4.744813648541494
66395880,184.7039858792021,0.1847039858792021
66395900,9702.077237604612,9.70207723760461
66395923,1459.0797403056788,1.4590797403056788
66395927,72378.58898282834,72.37858898282833
66395929,5966.228905556614,5.966228905556615
66395931,15569.631113508121,15.569631113508121
66395932,7123.201008143603,7.123201008143603
66395935,365.7010886218331,0.3657010886218331
66395946,2009.036372889152,2.009036372889152
66395967,6483.25258374647,6.48325258374647
66395974,44132.68593508999,44.13268593508999
66395976,962.9051385758112,0.9629051385758112
66395983,913.8403154522742,0.9138403154522743
66395984,11194.314581629977,11.194314581629977
66395999,773.7137272564609,0.7737137272564608
66396003,7141.522350830127,7.141522350830127
66396014,3495.939315146399,3.495939315146399
66396017,13652.961567162874,13.652961567162874
66396018,66732.61866990816,66.73261866990816
66396026,4042.9981878236317,4.042998187823632
